,Time,Hexagon,Buckets,Radius,Device,Percentage
779,Weekday,881e9d822bfffff,803,5.0,Combined,0.42963885429638854
780,Weekday,881e9d8225fffff,803,0.01,Apple,0.12702366127023662
781,Weekday,881e9d8225fffff,803,0.01,Samsung,0.10087173100871731
782,Weekday,881e9d8225fffff,803,0.01,Combined,0.20049813200498132
783,Weekday,881e9d8225fffff,803,0.1,Apple,0.286425902864259
784,Weekday,881e9d8225fffff,803,0.1,Samsung,0.21419676214196762
785,Weekday,881e9d8225fffff,803,0.1,Combined,0.40348692403486924
786,Weekday,881e9d8225fffff,803,0.5,Apple,0.3001245330012453
787,Weekday,881e9d8225fffff,803,0.5,Samsung,0.23038605230386053
788,Weekday,881e9d8225fffff,803,0.5,Combined,0.4259028642590286
789,Weekday,881e9d8225fffff,803,1.0,Apple,0.3013698630136986
790,Weekday,881e9d8225fffff,803,1.0,Samsung,0.23163138231631383
791,Weekday,881e9d8225fffff,803,1.0,Combined,0.42839352428393523
792,Weekday,881e9d8225fffff,803,5.0,Apple,0.3013698630136986
793,Weekday,881e9d8225fffff,803,5.0,Samsung,0.2328767123287671
794,Weekday,881e9d8225fffff,803,5.0,Combined,0.42963885429638854
795,Weekday,881e9d831bfffff,803,0.01,Apple,0.12702366127023662
796,Weekday,881e9d831bfffff,803,0.01,Samsung,0.10087173100871731
797,Weekday,881e9d831bfffff,803,0.01,Combined,0.20049813200498132
798,Weekday,881e9d831bfffff,803,0.1,Apple,0.286425902864259
799,Weekday,881e9d831bfffff,803,0.1,Samsung,0.21419676214196762
800,Weekday,881e9d831bfffff,803,0.1,Combined,0.40348692403486924
801,Weekday,881e9d831bfffff,803,0.5,Apple,0.3001245330012453
802,Weekday,881e9d831bfffff,803,0.5,Samsung,0.23038605230386053
803,Weekday,881e9d831bfffff,803,0.5,Combined,0.4259028642590286
804,Weekday,881e9d831bfffff,803,1.0,Apple,0.3013698630136986
805,Weekday,881e9d831bfffff,803,1.0,Samsung,0.23163138231631383
806,Weekday,881e9d831bfffff,803,1.0,Combined,0.42839352428393523
807,Weekday,881e9d831bfffff,803,5.0,Apple,0.3013698630136986
808,Weekday,881e9d831bfffff,803,5.0,Samsung,0.2328767123287671
809,Weekday,881e9d831bfffff,803,5.0,Combined,0.42963885429638854
810,Weekday,881e9d8313fffff,803,0.01,Apple,0.12702366127023662
811,Weekday,881e9d8313fffff,803,0.01,Samsung,0.10087173100871731
812,Weekday,881e9d8313fffff,803,0.01,Combined,0.20049813200498132
813,Weekday,881e9d8313fffff,803,0.1,Apple,0.286425902864259
814,Weekday,881e9d8313fffff,803,0.1,Samsung,0.21419676214196762
815,Weekday,881e9d8313fffff,803,0.1,Combined,0.40348692403486924
816,Weekday,881e9d8313fffff,803,0.5,Apple,0.3001245330012453
817,Weekday,881e9d8313fffff,803,0.5,Samsung,0.23038605230386053
818,Weekday,881e9d8313fffff,803,0.5,Combined,0.4259028642590286
819,Weekday,881e9d8313fffff,803,1.0,Apple,0.3013698630136986
820,Weekday,881e9d8313fffff,803,1.0,Samsung,0.23163138231631383
821,Weekday,881e9d8313fffff,803,1.0,Combined,0.42839352428393523
822,Weekday,881e9d8313fffff,803,5.0,Apple,0.3013698630136986
823,Weekday,881e9d8313fffff,803,5.0,Samsung,0.2328767123287671
824,Weekday,881e9d8313fffff,803,5.0,Combined,0.42963885429638854
825,Weekday,881e9d8317fffff,803,0.01,Apple,0.12702366127023662
826,Weekday,881e9d8317fffff,803,0.01,Samsung,0.10087173100871731
827,Weekday,881e9d8317fffff,803,0.01,Combined,0.20049813200498132
828,Weekday,881e9d8317fffff,803,0.1,Apple,0.286425902864259
829,Weekday,881e9d8317fffff,803,0.1,Samsung,0.21419676214196762
830,Weekday,881e9d8317fffff,803,0.1,Combined,0.40348692403486924
831,Weekday,881e9d8317fffff,803,0.5,Apple,0.3001245330012453
832,Weekday,881e9d8317fffff,803,0.5,Samsung,0.23038605230386053
833,Weekday,881e9d8317fffff,803,0.5,Combined,0.4259028642590286
834,Weekday,881e9d8317fffff,803,1.0,Apple,0.3013698630136986
835,Weekday,881e9d8317fffff,803,1.0,Samsung,0.23163138231631383
836,Weekday,881e9d8317fffff,803,1.0,Combined,0.42839352428393523
837,Weekday,881e9d8317fffff,803,5.0,Apple,0.3013698630136986
838,Weekday,881e9d8317fffff,803,5.0,Samsung,0.2328767123287671
839,Weekday,881e9d8317fffff,803,5.0,Combined,0.42963885429638854
840,Weekday,881e9d8311fffff,803,0.01,Apple,0.12702366127023662
841,Weekday,881e9d8311fffff,803,0.01,Samsung,0.10087173100871731
842,Weekday,881e9d8311fffff,803,0.01,Combined,0.20049813200498132
843,Weekday,881e9d8311fffff,803,0.1,Apple,0.286425902864259
844,Weekday,881e9d8311fffff,803,0.1,Samsung,0.21419676214196762
845,Weekday,881e9d8311fffff,803,0.1,Combined,0.40348692403486924
846,Weekday,881e9d8311fffff,803,0.5,Apple,0.3001245330012453
847,Weekday,881e9d8311fffff,803,0.5,Samsung,0.23038605230386053
848,Weekday,881e9d8311fffff,803,0.5,Combined,0.4259028642590286
849,Weekday,881e9d8311fffff,803,1.0,Apple,0.3013698630136986
850,Weekday,881e9d8311fffff,803,1.0,Samsung,0.23163138231631383
851,Weekday,881e9d8311fffff,803,1.0,Combined,0.42839352428393523
852,Weekday,881e9d8311fffff,803,5.0,Apple,0.3013698630136986
853,Weekday,881e9d8311fffff,803,5.0,Samsung,0.2328767123287671
854,Weekday,881e9d8311fffff,803,5.0,Combined,0.42963885429638854
855,Weekday,881e9d8319fffff,803,0.01,Apple,0.12702366127023662
856,Weekday,881e9d8319fffff,803,0.01,Samsung,0.10087173100871731
857,Weekday,881e9d8319fffff,803,0.01,Combined,0.20049813200498132
858,Weekday,881e9d8319fffff,803,0.1,Apple,0.286425902864259
859,Weekday,881e9d8319fffff,803,0.1,Samsung,0.21419676214196762
860,Weekday,881e9d8319fffff,803,0.1,Combined,0.40348692403486924
861,Weekday,881e9d8319fffff,803,0.5,Apple,0.3001245330012453
862,Weekday,881e9d8319fffff,803,0.5,Samsung,0.23038605230386053
863,Weekday,881e9d8319fffff,803,0.5,Combined,0.4259028642590286
864,Weekday,881e9d8319fffff,803,1.0,Apple,0.3013698630136986
865,Weekday,881e9d8319fffff,803,1.0,Samsung,0.23163138231631383
866,Weekday,881e9d8319fffff,803,1.0,Combined,0.42839352428393523
867,Weekday,881e9d8319fffff,803,5.0,Apple,0.3013698630136986
868,Weekday,881e9d8319fffff,803,5.0,Samsung,0.2328767123287671
869,Weekday,881e9d8319fffff,803,5.0,Combined,0.42963885429638854
870,Weekday,881e9d831dfffff,803,0.01,Apple,0.12702366127023662
871,Weekday,881e9d831dfffff,803,0.01,Samsung,0.10087173100871731
872,Weekday,881e9d831dfffff,803,0.01,Combined,0.20049813200498132
873,Weekday,881e9d831dfffff,803,0.1,Apple,0.286425902864259
874,Weekday,881e9d831dfffff,803,0.1,Samsung,0.21419676214196762
875,Weekday,881e9d831dfffff,803,0.1,Combined,0.40348692403486924
876,Weekday,881e9d831dfffff,803,0.5,Apple,0.3001245330012453
877,Weekday,881e9d831dfffff,803,0.5,Samsung,0.23038605230386053
878,Weekday,881e9d831dfffff,803,0.5,Combined,0.4259028642590286
879,Weekday,881e9d831dfffff,803,1.0,Apple,0.3013698630136986
880,Weekday,881e9d831dfffff,803,1.0,Samsung,0.23163138231631383
881,Weekday,881e9d831dfffff,803,1.0,Combined,0.42839352428393523
882,Weekday,881e9d831dfffff,803,5.0,Apple,0.3013698630136986
883,Weekday,881e9d831dfffff,803,5.0,Samsung,0.2328767123287671
884,Weekday,881e9d831dfffff,803,5.0,Combined,0.42963885429638854
885,Weekday,881e9d8303fffff,803,0.01,Apple,0.12702366127023662
886,Weekday,881e9d8303fffff,803,0.01,Samsung,0.10087173100871731
887,Weekday,881e9d8303fffff,803,0.01,Combined,0.20049813200498132
888,Weekday,881e9d8303fffff,803,0.1,Apple,0.286425902864259
889,Weekday,881e9d8303fffff,803,0.1,Samsung,0.21419676214196762
890,Weekday,881e9d8303fffff,803,0.1,Combined,0.40348692403486924
891,Weekday,881e9d8303fffff,803,0.5,Apple,0.3001245330012453
892,Weekday,881e9d8303fffff,803,0.5,Samsung,0.23038605230386053
893,Weekday,881e9d8303fffff,803,0.5,Combined,0.4259028642590286
894,Weekday,881e9d8303fffff,803,1.0,Apple,0.3013698630136986
895,Weekday,881e9d8303fffff,803,1.0,Samsung,0.23163138231631383
896,Weekday,881e9d8303fffff,803,1.0,Combined,0.42839352428393523
897,Weekday,881e9d8303fffff,803,5.0,Apple,0.3013698630136986
898,Weekday,881e9d8303fffff,803,5.0,Samsung,0.2328767123287671
899,Weekday,881e9d8303fffff,803,5.0,Combined,0.42963885429638854
900,Weekday,881e9d8307fffff,803,0.01,Apple,0.12702366127023662
901,Weekday,881e9d8307fffff,803,0.01,Samsung,0.10087173100871731
902,Weekday,881e9d8307fffff,803,0.01,Combined,0.20049813200498132
903,Weekday,881e9d8307fffff,803,0.1,Apple,0.286425902864259
904,Weekday,881e9d8307fffff,803,0.1,Samsung,0.21419676214196762
905,Weekday,881e9d8307fffff,803,0.1,Combined,0.40348692403486924
906,Weekday,881e9d8307fffff,803,0.5,Apple,0.3001245330012453
907,Weekday,881e9d8307fffff,803,0.5,Samsung,0.23038605230386053
908,Weekday,881e9d8307fffff,803,0.5,Combined,0.4259028642590286
909,Weekday,881e9d8307fffff,803,1.0,Apple,0.3013698630136986
910,Weekday,881e9d8307fffff,803,1.0,Samsung,0.23163138231631383
911,Weekday,881e9d8307fffff,803,1.0,Combined,0.42839352428393523
912,Weekday,881e9d8307fffff,803,5.0,Apple,0.3013698630136986
913,Weekday,881e9d8307fffff,803,5.0,Samsung,0.2328767123287671
914,Weekday,881e9d8307fffff,803,5.0,Combined,0.42963885429638854
915,Weekday,881e9d82a5fffff,803,0.01,Apple,0.12702366127023662
916,Weekday,881e9d82a5fffff,803,0.01,Samsung,0.10087173100871731
917,Weekday,881e9d82a5fffff,803,0.01,Combined,0.20049813200498132
918,Weekday,881e9d82a5fffff,803,0.1,Apple,0.286425902864259
919,Weekday,881e9d82a5fffff,803,0.1,Samsung,0.21419676214196762
920,Weekday,881e9d82a5fffff,803,0.1,Combined,0.40348692403486924
921,Weekday,881e9d82a5fffff,803,0.5,Apple,0.3001245330012453
922,Weekday,881e9d82a5fffff,803,0.5,Samsung,0.23038605230386053
923,Weekday,881e9d82a5fffff,803,0.5,Combined,0.4259028642590286
924,Weekday,881e9d82a5fffff,803,1.0,Apple,0.3013698630136986
925,Weekday,881e9d82a5fffff,803,1.0,Samsung,0.23163138231631383
926,Weekday,881e9d82a5fffff,803,1.0,Combined,0.42839352428393523
927,Weekday,881e9d82a5fffff,803,5.0,Apple,0.3013698630136986
928,Weekday,881e9d82a5fffff,803,5.0,Samsung,0.2328767123287671
929,Weekday,881e9d82a5fffff,803,5.0,Combined,0.42963885429638854
930,Weekday,881e9d8019fffff,803,0.01,Apple,0.12702366127023662
931,Weekday,881e9d8019fffff,803,0.01,Samsung,0.10087173100871731
932,Weekday,881e9d8019fffff,803,0.01,Combined,0.20049813200498132
933,Weekday,881e9d8019fffff,803,0.1,Apple,0.286425902864259
934,Weekday,881e9d8019fffff,803,0.1,Samsung,0.21419676214196762
935,Weekday,881e9d8019fffff,803,0.1,Combined,0.40348692403486924
936,Weekday,881e9d8019fffff,803,0.5,Apple,0.3001245330012453
937,Weekday,881e9d8019fffff,803,0.5,Samsung,0.23038605230386053
938,Weekday,881e9d8019fffff,803,0.5,Combined,0.4259028642590286
939,Weekday,881e9d8019fffff,803,1.0,Apple,0.3013698630136986
940,Weekday,881e9d8019fffff,803,1.0,Samsung,0.23163138231631383
941,Weekday,881e9d8019fffff,803,1.0,Combined,0.42839352428393523
942,Weekday,881e9d8019fffff,803,5.0,Apple,0.3013698630136986
943,Weekday,881e9d8019fffff,803,5.0,Samsung,0.2328767123287671
944,Weekday,881e9d8019fffff,803,5.0,Combined,0.42963885429638854
945,Weekday,881e9d832bfffff,803,0.01,Apple,0.12702366127023662
946,Weekday,881e9d832bfffff,803,0.01,Samsung,0.10087173100871731
947,Weekday,881e9d832bfffff,803,0.01,Combined,0.20049813200498132
948,Weekday,881e9d832bfffff,803,0.1,Apple,0.286425902864259
949,Weekday,881e9d832bfffff,803,0.1,Samsung,0.21419676214196762
950,Weekday,881e9d832bfffff,803,0.1,Combined,0.40348692403486924
951,Weekday,881e9d832bfffff,803,0.5,Apple,0.3001245330012453
952,Weekday,881e9d832bfffff,803,0.5,Samsung,0.23038605230386053
953,Weekday,881e9d832bfffff,803,0.5,Combined,0.4259028642590286
954,Weekday,881e9d832bfffff,803,1.0,Apple,0.3013698630136986
955,Weekday,881e9d832bfffff,803,1.0,Samsung,0.23163138231631383
956,Weekday,881e9d832bfffff,803,1.0,Combined,0.42839352428393523
957,Weekday,881e9d832bfffff,803,5.0,Apple,0.3013698630136986
958,Weekday,881e9d832bfffff,803,5.0,Samsung,0.2328767123287671
959,Weekday,881e9d832bfffff,803,5.0,Combined,0.42963885429638854
960,Weekday,881e9d8305fffff,803,0.01,Apple,0.12702366127023662
961,Weekday,881e9d8305fffff,803,0.01,Samsung,0.10087173100871731
962,Weekday,881e9d8305fffff,803,0.01,Combined,0.20049813200498132
963,Weekday,881e9d8305fffff,803,0.1,Apple,0.286425902864259
964,Weekday,881e9d8305fffff,803,0.1,Samsung,0.21419676214196762
965,Weekday,881e9d8305fffff,803,0.1,Combined,0.40348692403486924
966,Weekday,881e9d8305fffff,803,0.5,Apple,0.3001245330012453
967,Weekday,881e9d8305fffff,803,0.5,Samsung,0.23038605230386053
968,Weekday,881e9d8305fffff,803,0.5,Combined,0.4259028642590286
969,Weekday,881e9d8305fffff,803,1.0,Apple,0.3013698630136986
970,Weekday,881e9d8305fffff,803,1.0,Samsung,0.23163138231631383
971,Weekday,881e9d8305fffff,803,1.0,Combined,0.42839352428393523
972,Weekday,881e9d8305fffff,803,5.0,Apple,0.3013698630136986
973,Weekday,881e9d8305fffff,803,5.0,Samsung,0.2328767123287671
974,Weekday,881e9d8305fffff,803,5.0,Combined,0.42963885429638854
975,Weekday,881e9d806bfffff,803,0.01,Apple,0.12702366127023662
976,Weekday,881e9d806bfffff,803,0.01,Samsung,0.10087173100871731
977,Weekday,881e9d806bfffff,803,0.01,Combined,0.20049813200498132
978,Weekday,881e9d806bfffff,803,0.1,Apple,0.286425902864259
979,Weekday,881e9d806bfffff,803,0.1,Samsung,0.21419676214196762
980,Weekday,881e9d806bfffff,803,0.1,Combined,0.40348692403486924
981,Weekday,881e9d806bfffff,803,0.5,Apple,0.3001245330012453
982,Weekday,881e9d806bfffff,803,0.5,Samsung,0.23038605230386053
983,Weekday,881e9d806bfffff,803,0.5,Combined,0.4259028642590286
984,Weekday,881e9d806bfffff,803,1.0,Apple,0.3013698630136986
985,Weekday,881e9d806bfffff,803,1.0,Samsung,0.23163138231631383
986,Weekday,881e9d806bfffff,803,1.0,Combined,0.42839352428393523
987,Weekday,881e9d806bfffff,803,5.0,Apple,0.3013698630136986
988,Weekday,881e9d806bfffff,803,5.0,Samsung,0.2328767123287671
989,Weekday,881e9d806bfffff,803,5.0,Combined,0.42963885429638854
990,Weekday,881e8328adfffff,803,0.01,Apple,0.12702366127023662
991,Weekday,881e8328adfffff,803,0.01,Samsung,0.10087173100871731
992,Weekday,881e8328adfffff,803,0.01,Combined,0.20049813200498132
993,Weekday,881e8328adfffff,803,0.1,Apple,0.286425902864259
994,Weekday,881e8328adfffff,803,0.1,Samsung,0.21419676214196762
995,Weekday,881e8328adfffff,803,0.1,Combined,0.40348692403486924
996,Weekday,881e8328adfffff,803,0.5,Apple,0.3001245330012453
997,Weekday,881e8328adfffff,803,0.5,Samsung,0.23038605230386053
998,Weekday,881e8328adfffff,803,0.5,Combined,0.4259028642590286
999,Weekday,881e8328adfffff,803,1.0,Apple,0.3013698630136986
1000,Weekday,881e8328adfffff,803,1.0,Samsung,0.23163138231631383
1001,Weekday,881e8328adfffff,803,1.0,Combined,0.42839352428393523
1002,Weekday,881e8328adfffff,803,5.0,Apple,0.3013698630136986
1003,Weekday,881e8328adfffff,803,5.0,Samsung,0.2328767123287671
1004,Weekday,881e8328adfffff,803,5.0,Combined,0.42963885429638854
1005,Weekday,881e8328e7fffff,803,0.01,Apple,0.12702366127023662
1006,Weekday,881e8328e7fffff,803,0.01,Samsung,0.10087173100871731
1007,Weekday,881e8328e7fffff,803,0.01,Combined,0.20049813200498132
1008,Weekday,881e8328e7fffff,803,0.1,Apple,0.286425902864259
1009,Weekday,881e8328e7fffff,803,0.1,Samsung,0.21419676214196762
1010,Weekday,881e8328e7fffff,803,0.1,Combined,0.40348692403486924
1011,Weekday,881e8328e7fffff,803,0.5,Apple,0.3001245330012453
1012,Weekday,881e8328e7fffff,803,0.5,Samsung,0.23038605230386053
1013,Weekday,881e8328e7fffff,803,0.5,Combined,0.4259028642590286
1014,Weekday,881e8328e7fffff,803,1.0,Apple,0.3013698630136986
1015,Weekday,881e8328e7fffff,803,1.0,Samsung,0.23163138231631383
1016,Weekday,881e8328e7fffff,803,1.0,Combined,0.42839352428393523
1017,Weekday,881e8328e7fffff,803,5.0,Apple,0.3013698630136986
1018,Weekday,881e8328e7fffff,803,5.0,Samsung,0.2328767123287671
1019,Weekday,881e8328e7fffff,803,5.0,Combined,0.42963885429638854
1020,Weekday,881f99cce5fffff,1678,0.01,Apple,0.1364719904648391
1021,Weekday,881f99cce5fffff,1678,0.01,Samsung,0.1728247914183552
1022,Weekday,881f99cce5fffff,1678,0.01,Combined,0.2699642431466031
1023,Weekday,881f99cce5fffff,1678,0.1,Apple,0.3557806912991657
1024,Weekday,881f99cce5fffff,1678,0.1,Samsung,0.37187127532777114
1025,Weekday,881f99cce5fffff,1678,0.1,Combined,0.5470798569725864
1026,Weekday,881f99cce5fffff,1678,0.5,Apple,0.40822407628128726
1027,Weekday,881f99cce5fffff,1678,0.5,Samsung,0.3933253873659118
1028,Weekday,881f99cce5fffff,1678,0.5,Combined,0.5935637663885578
1029,Weekday,881f99cce5fffff,1678,1.0,Apple,0.41120381406436235
1030,Weekday,881f99cce5fffff,1678,1.0,Samsung,0.39392133492252684
1031,Weekday,881f99cce5fffff,1678,1.0,Combined,0.5965435041716329
1032,Weekday,881f99cce5fffff,1678,5.0,Apple,0.41537544696066747
1033,Weekday,881f99cce5fffff,1678,5.0,Samsung,0.39451728247914186
1034,Weekday,881f99cce5fffff,1678,5.0,Combined,0.599523241954708
1035,Weekday,881e8625abfffff,875,0.01,Apple,0.14514285714285713
1036,Weekday,881e8625abfffff,875,0.01,Samsung,0.23885714285714285
1037,Weekday,881e8625abfffff,875,0.01,Combined,0.33371428571428574
1038,Weekday,881e8625abfffff,875,0.1,Apple,0.41942857142857143
1039,Weekday,881e8625abfffff,875,0.1,Samsung,0.5165714285714286
1040,Weekday,881e8625abfffff,875,0.1,Combined,0.6788571428571428
1041,Weekday,881e8625abfffff,875,0.5,Apple,0.5074285714285715
1042,Weekday,881e8625abfffff,875,0.5,Samsung,0.5428571428571428
1043,Weekday,881e8625abfffff,875,0.5,Combined,0.7474285714285714
1044,Weekday,881e8625abfffff,875,1.0,Apple,0.512
1045,Weekday,881e8625abfffff,875,1.0,Samsung,0.5428571428571428
1046,Weekday,881e8625abfffff,875,1.0,Combined,0.7508571428571429
1047,Weekday,881e8625abfffff,875,5.0,Apple,0.52
1048,Weekday,881e8625abfffff,875,5.0,Samsung,0.5428571428571428
1049,Weekday,881e8625abfffff,875,5.0,Combined,0.7554285714285714
1050,Weekday,881e8625bdfffff,875,0.01,Apple,0.14514285714285713
1051,Weekday,881e8625bdfffff,875,0.01,Samsung,0.23885714285714285
1052,Weekday,881e8625bdfffff,875,0.01,Combined,0.33371428571428574
1053,Weekday,881e8625bdfffff,875,0.1,Apple,0.41942857142857143
1054,Weekday,881e8625bdfffff,875,0.1,Samsung,0.5165714285714286
1055,Weekday,881e8625bdfffff,875,0.1,Combined,0.6788571428571428
1056,Weekday,881e8625bdfffff,875,0.5,Apple,0.5074285714285715
1057,Weekday,881e8625bdfffff,875,0.5,Samsung,0.5428571428571428
1058,Weekday,881e8625bdfffff,875,0.5,Combined,0.7474285714285714
1059,Weekday,881e8625bdfffff,875,1.0,Apple,0.512
1060,Weekday,881e8625bdfffff,875,1.0,Samsung,0.5428571428571428
1061,Weekday,881e8625bdfffff,875,1.0,Combined,0.7508571428571429
1062,Weekday,881e8625bdfffff,875,5.0,Apple,0.52
1063,Weekday,881e8625bdfffff,875,5.0,Samsung,0.5428571428571428
1064,Weekday,881e8625bdfffff,875,5.0,Combined,0.7554285714285714
1065,Weekday,881e80501bfffff,875,0.01,Apple,0.14514285714285713
1066,Weekday,881e80501bfffff,875,0.01,Samsung,0.23885714285714285
1067,Weekday,881e80501bfffff,875,0.01,Combined,0.33371428571428574
1068,Weekday,881e80501bfffff,875,0.1,Apple,0.41942857142857143
1069,Weekday,881e80501bfffff,875,0.1,Samsung,0.5165714285714286
1070,Weekday,881e80501bfffff,875,0.1,Combined,0.6788571428571428
1071,Weekday,881e80501bfffff,875,0.5,Apple,0.5074285714285715
1072,Weekday,881e80501bfffff,875,0.5,Samsung,0.5428571428571428
1073,Weekday,881e80501bfffff,875,0.5,Combined,0.7474285714285714
1074,Weekday,881e80501bfffff,875,1.0,Apple,0.512
1075,Weekday,881e80501bfffff,875,1.0,Samsung,0.5428571428571428
1076,Weekday,881e80501bfffff,875,1.0,Combined,0.7508571428571429
1077,Weekday,881e80501bfffff,875,5.0,Apple,0.52
1078,Weekday,881e80501bfffff,875,5.0,Samsung,0.5428571428571428
1079,Weekday,881e80501bfffff,875,5.0,Combined,0.7554285714285714
1080,Weekday,881e805019fffff,875,0.01,Apple,0.14514285714285713
1081,Weekday,881e805019fffff,875,0.01,Samsung,0.23885714285714285
1082,Weekday,881e805019fffff,875,0.01,Combined,0.33371428571428574
1083,Weekday,881e805019fffff,875,0.1,Apple,0.41942857142857143
1084,Weekday,881e805019fffff,875,0.1,Samsung,0.5165714285714286
1085,Weekday,881e805019fffff,875,0.1,Combined,0.6788571428571428
1086,Weekday,881e805019fffff,875,0.5,Apple,0.5074285714285715
1087,Weekday,881e805019fffff,875,0.5,Samsung,0.5428571428571428
1088,Weekday,881e805019fffff,875,0.5,Combined,0.7474285714285714
1089,Weekday,881e805019fffff,875,1.0,Apple,0.512
1090,Weekday,881e805019fffff,875,1.0,Samsung,0.5428571428571428
1091,Weekday,881e805019fffff,875,1.0,Combined,0.7508571428571429
1092,Weekday,881e805019fffff,875,5.0,Apple,0.52
1093,Weekday,881e805019fffff,875,5.0,Samsung,0.5428571428571428
1094,Weekday,881e805019fffff,875,5.0,Combined,0.7554285714285714
1095,Weekday,881e8052a5fffff,875,0.01,Apple,0.14514285714285713
1096,Weekday,881e8052a5fffff,875,0.01,Samsung,0.23885714285714285
1097,Weekday,881e8052a5fffff,875,0.01,Combined,0.33371428571428574
1098,Weekday,881e8052a5fffff,875,0.1,Apple,0.41942857142857143
1099,Weekday,881e8052a5fffff,875,0.1,Samsung,0.5165714285714286
1100,Weekday,881e8052a5fffff,875,0.1,Combined,0.6788571428571428
1101,Weekday,881e8052a5fffff,875,0.5,Apple,0.5074285714285715
1102,Weekday,881e8052a5fffff,875,0.5,Samsung,0.5428571428571428
1103,Weekday,881e8052a5fffff,875,0.5,Combined,0.7474285714285714
1104,Weekday,881e8052a5fffff,875,1.0,Apple,0.512
1105,Weekday,881e8052a5fffff,875,1.0,Samsung,0.5428571428571428
1106,Weekday,881e8052a5fffff,875,1.0,Combined,0.7508571428571429
1107,Weekday,881e8052a5fffff,875,5.0,Apple,0.52
1108,Weekday,881e8052a5fffff,875,5.0,Samsung,0.5428571428571428
1109,Weekday,881e8052a5fffff,875,5.0,Combined,0.7554285714285714
1110,Weekday,881e8052a7fffff,875,0.01,Apple,0.14514285714285713
1111,Weekday,881e8052a7fffff,875,0.01,Samsung,0.23885714285714285
1112,Weekday,881e8052a7fffff,875,0.01,Combined,0.33371428571428574
1113,Weekday,881e8052a7fffff,875,0.1,Apple,0.41942857142857143
1114,Weekday,881e8052a7fffff,875,0.1,Samsung,0.5165714285714286
1115,Weekday,881e8052a7fffff,875,0.1,Combined,0.6788571428571428
1116,Weekday,881e8052a7fffff,875,0.5,Apple,0.5074285714285715
1117,Weekday,881e8052a7fffff,875,0.5,Samsung,0.5428571428571428
1118,Weekday,881e8052a7fffff,875,0.5,Combined,0.7474285714285714
1119,Weekday,881e8052a7fffff,875,1.0,Apple,0.512
1120,Weekday,881e8052a7fffff,875,1.0,Samsung,0.5428571428571428
1121,Weekday,881e8052a7fffff,875,1.0,Combined,0.7508571428571429
1122,Weekday,881e8052a7fffff,875,5.0,Apple,0.52
1123,Weekday,881e8052a7fffff,875,5.0,Samsung,0.5428571428571428
1124,Weekday,881e8052a7fffff,875,5.0,Combined,0.7554285714285714
1125,Weekday,881e8052a1fffff,875,0.01,Apple,0.14514285714285713
1126,Weekday,881e8052a1fffff,875,0.01,Samsung,0.23885714285714285
1127,Weekday,881e8052a1fffff,875,0.01,Combined,0.33371428571428574
1128,Weekday,881e8052a1fffff,875,0.1,Apple,0.41942857142857143
1129,Weekday,881e8052a1fffff,875,0.1,Samsung,0.5165714285714286
1130,Weekday,881e8052a1fffff,875,0.1,Combined,0.6788571428571428
1131,Weekday,881e8052a1fffff,875,0.5,Apple,0.5074285714285715
1132,Weekday,881e8052a1fffff,875,0.5,Samsung,0.5428571428571428
1133,Weekday,881e8052a1fffff,875,0.5,Combined,0.7474285714285714
1134,Weekday,881e8052a1fffff,875,1.0,Apple,0.512
1135,Weekday,881e8052a1fffff,875,1.0,Samsung,0.5428571428571428
1136,Weekday,881e8052a1fffff,875,1.0,Combined,0.7508571428571429
1137,Weekday,881e8052a1fffff,875,5.0,Apple,0.52
1138,Weekday,881e8052a1fffff,875,5.0,Samsung,0.5428571428571428
1139,Weekday,881e8052a1fffff,875,5.0,Combined,0.7554285714285714
1140,Weekday,881e8052adfffff,875,0.01,Apple,0.14514285714285713
1141,Weekday,881e8052adfffff,875,0.01,Samsung,0.23885714285714285
1142,Weekday,881e8052adfffff,875,0.01,Combined,0.33371428571428574
1143,Weekday,881e8052adfffff,875,0.1,Apple,0.41942857142857143
1144,Weekday,881e8052adfffff,875,0.1,Samsung,0.5165714285714286
1145,Weekday,881e8052adfffff,875,0.1,Combined,0.6788571428571428
1146,Weekday,881e8052adfffff,875,0.5,Apple,0.5074285714285715
1147,Weekday,881e8052adfffff,875,0.5,Samsung,0.5428571428571428
1148,Weekday,881e8052adfffff,875,0.5,Combined,0.7474285714285714
1149,Weekday,881e8052adfffff,875,1.0,Apple,0.512
1150,Weekday,881e8052adfffff,875,1.0,Samsung,0.5428571428571428
1151,Weekday,881e8052adfffff,875,1.0,Combined,0.7508571428571429
1152,Weekday,881e8052adfffff,875,5.0,Apple,0.52
1153,Weekday,881e8052adfffff,875,5.0,Samsung,0.5428571428571428
1154,Weekday,881e8052adfffff,875,5.0,Combined,0.7554285714285714
1155,Weekday,881e8052a3fffff,875,0.01,Apple,0.14514285714285713
1156,Weekday,881e8052a3fffff,875,0.01,Samsung,0.23885714285714285
1157,Weekday,881e8052a3fffff,875,0.01,Combined,0.33371428571428574
1158,Weekday,881e8052a3fffff,875,0.1,Apple,0.41942857142857143
1159,Weekday,881e8052a3fffff,875,0.1,Samsung,0.5165714285714286
1160,Weekday,881e8052a3fffff,875,0.1,Combined,0.6788571428571428
1161,Weekday,881e8052a3fffff,875,0.5,Apple,0.5074285714285715
1162,Weekday,881e8052a3fffff,875,0.5,Samsung,0.5428571428571428
