,User,Country,Device,Time,Distance,Percentage
1708,Rohail,Pakistan,Samsung,3600,3.0,0.6
1709,Rohail,Pakistan,Combined,3600,3.0,0.6
1710,Rohail,Pakistan,Apple,3600,3.1,0.6
1711,Rohail,Pakistan,Samsung,3600,3.1,0.6
1712,Rohail,Pakistan,Combined,3600,3.1,0.6
1713,Rohail,Pakistan,Apple,3600,3.2,0.6
1714,Rohail,Pakistan,Samsung,3600,3.2,0.6
1715,Rohail,Pakistan,Combined,3600,3.2,0.6
1716,Rohail,Pakistan,Apple,3600,3.3000000000000003,0.6
1717,Rohail,Pakistan,Samsung,3600,3.3000000000000003,0.6
1718,Rohail,Pakistan,Combined,3600,3.3000000000000003,0.6
1719,Rohail,Pakistan,Apple,3600,3.4000000000000004,0.6
1720,Rohail,Pakistan,Samsung,3600,3.4000000000000004,0.6
1721,Rohail,Pakistan,Combined,3600,3.4000000000000004,0.6
1722,Rohail,Pakistan,Apple,3600,3.5,0.6
1723,Rohail,Pakistan,Samsung,3600,3.5,0.6
1724,Rohail,Pakistan,Combined,3600,3.5,0.6
1725,Rohail,Pakistan,Apple,3600,3.6,0.6
1726,Rohail,Pakistan,Samsung,3600,3.6,0.6
1727,Rohail,Pakistan,Combined,3600,3.6,0.6
1728,Rohail,Pakistan,Apple,3600,3.7,0.6
1729,Rohail,Pakistan,Samsung,3600,3.7,0.6
1730,Rohail,Pakistan,Combined,3600,3.7,0.6
1731,Rohail,Pakistan,Apple,3600,3.8000000000000003,0.6
1732,Rohail,Pakistan,Samsung,3600,3.8000000000000003,0.6
1733,Rohail,Pakistan,Combined,3600,3.8000000000000003,0.6
1734,Rohail,Pakistan,Apple,3600,3.9000000000000004,0.6
1735,Rohail,Pakistan,Samsung,3600,3.9000000000000004,0.6
1736,Rohail,Pakistan,Combined,3600,3.9000000000000004,0.6
1737,Rohail,Pakistan,Apple,3600,4.0,0.6
1738,Rohail,Pakistan,Samsung,3600,4.0,0.6
1739,Rohail,Pakistan,Combined,3600,4.0,0.6
1740,Rohail,Pakistan,Apple,3600,4.1000000000000005,0.6
1741,Rohail,Pakistan,Samsung,3600,4.1000000000000005,0.6
1742,Rohail,Pakistan,Combined,3600,4.1000000000000005,0.6
1743,Rohail,Pakistan,Apple,3600,4.2,0.6
1744,Rohail,Pakistan,Samsung,3600,4.2,0.6
1745,Rohail,Pakistan,Combined,3600,4.2,0.6
1746,Rohail,Pakistan,Apple,3600,4.3,0.6
1747,Rohail,Pakistan,Samsung,3600,4.3,0.6
1748,Rohail,Pakistan,Combined,3600,4.3,0.6
1749,Rohail,Pakistan,Apple,3600,4.4,0.6
1750,Rohail,Pakistan,Samsung,3600,4.4,0.6
1751,Rohail,Pakistan,Combined,3600,4.4,0.6
1752,Rohail,Pakistan,Apple,3600,4.5,0.6
1753,Rohail,Pakistan,Samsung,3600,4.5,0.6
1754,Rohail,Pakistan,Combined,3600,4.5,0.6
1755,Rohail,Pakistan,Apple,3600,4.6000000000000005,0.6
1756,Rohail,Pakistan,Samsung,3600,4.6000000000000005,0.6
1757,Rohail,Pakistan,Combined,3600,4.6000000000000005,0.6
1758,Rohail,Pakistan,Apple,3600,4.7,0.6
1759,Rohail,Pakistan,Samsung,3600,4.7,0.6
1760,Rohail,Pakistan,Combined,3600,4.7,0.6
1761,Rohail,Pakistan,Apple,3600,4.800000000000001,0.6
1762,Rohail,Pakistan,Samsung,3600,4.800000000000001,0.6
1763,Rohail,Pakistan,Combined,3600,4.800000000000001,0.6
1764,Rohail,Pakistan,Apple,3600,4.9,0.6
1765,Rohail,Pakistan,Samsung,3600,4.9,0.6
1766,Rohail,Pakistan,Combined,3600,4.9,0.6
1767,Rohail,Pakistan,Apple,3600,5.0,0.6
1768,Rohail,Pakistan,Samsung,3600,5.0,0.6
1769,Rohail,Pakistan,Combined,3600,5.0,0.6
1770,Rohail,Pakistan,Apple,7200,0.01,0.4
1771,Rohail,Pakistan,Samsung,7200,0.01,0.6
1772,Rohail,Pakistan,Combined,7200,0.01,0.6
1773,Rohail,Pakistan,Apple,7200,0.02,0.4
1774,Rohail,Pakistan,Samsung,7200,0.02,0.6
1775,Rohail,Pakistan,Combined,7200,0.02,0.6
1776,Rohail,Pakistan,Apple,7200,0.03,0.6
1777,Rohail,Pakistan,Samsung,7200,0.03,0.6
1778,Rohail,Pakistan,Combined,7200,0.03,0.6
1779,Rohail,Pakistan,Apple,7200,0.04,0.6
1780,Rohail,Pakistan,Samsung,7200,0.04,0.6
1781,Rohail,Pakistan,Combined,7200,0.04,0.6
1782,Rohail,Pakistan,Apple,7200,0.05,0.6
1783,Rohail,Pakistan,Samsung,7200,0.05,0.6
1784,Rohail,Pakistan,Combined,7200,0.05,0.6
1785,Rohail,Pakistan,Apple,7200,0.06,0.6
1786,Rohail,Pakistan,Samsung,7200,0.06,0.6
1787,Rohail,Pakistan,Combined,7200,0.06,0.6
1788,Rohail,Pakistan,Apple,7200,0.07,0.6
1789,Rohail,Pakistan,Samsung,7200,0.07,0.6
1790,Rohail,Pakistan,Combined,7200,0.07,0.6
1791,Rohail,Pakistan,Apple,7200,0.08,0.6
1792,Rohail,Pakistan,Samsung,7200,0.08,0.6
1793,Rohail,Pakistan,Combined,7200,0.08,0.6
1794,Rohail,Pakistan,Apple,7200,0.09,0.6
1795,Rohail,Pakistan,Samsung,7200,0.09,0.6
1796,Rohail,Pakistan,Combined,7200,0.09,0.6
1797,Rohail,Pakistan,Apple,7200,0.1,0.6
1798,Rohail,Pakistan,Samsung,7200,0.1,0.6
1799,Rohail,Pakistan,Combined,7200,0.1,0.6
1800,Rohail,Pakistan,Apple,7200,0.2,0.6
1801,Rohail,Pakistan,Samsung,7200,0.2,0.6
1802,Rohail,Pakistan,Combined,7200,0.2,0.6
1803,Rohail,Pakistan,Apple,7200,0.30000000000000004,0.6
1804,Rohail,Pakistan,Samsung,7200,0.30000000000000004,0.6
1805,Rohail,Pakistan,Combined,7200,0.30000000000000004,0.6
1806,Rohail,Pakistan,Apple,7200,0.4,0.6
1807,Rohail,Pakistan,Samsung,7200,0.4,0.6
1808,Rohail,Pakistan,Combined,7200,0.4,0.6
1809,Rohail,Pakistan,Apple,7200,0.5,0.6
1810,Rohail,Pakistan,Samsung,7200,0.5,0.6
1811,Rohail,Pakistan,Combined,7200,0.5,0.6
1812,Rohail,Pakistan,Apple,7200,0.6000000000000001,0.6
1813,Rohail,Pakistan,Samsung,7200,0.6000000000000001,0.6
1814,Rohail,Pakistan,Combined,7200,0.6000000000000001,0.6
1815,Rohail,Pakistan,Apple,7200,0.7000000000000001,0.6
1816,Rohail,Pakistan,Samsung,7200,0.7000000000000001,0.6
1817,Rohail,Pakistan,Combined,7200,0.7000000000000001,0.6
1818,Rohail,Pakistan,Apple,7200,0.8,0.6
1819,Rohail,Pakistan,Samsung,7200,0.8,0.6
1820,Rohail,Pakistan,Combined,7200,0.8,0.6
1821,Rohail,Pakistan,Apple,7200,0.9,0.6
1822,Rohail,Pakistan,Samsung,7200,0.9,0.6
1823,Rohail,Pakistan,Combined,7200,0.9,0.6
1824,Rohail,Pakistan,Apple,7200,1.0,0.6
1825,Rohail,Pakistan,Samsung,7200,1.0,0.6
1826,Rohail,Pakistan,Combined,7200,1.0,0.6
1827,Rohail,Pakistan,Apple,7200,1.1,0.6
1828,Rohail,Pakistan,Samsung,7200,1.1,0.6
1829,Rohail,Pakistan,Combined,7200,1.1,0.6
1830,Rohail,Pakistan,Apple,7200,1.2000000000000002,0.6
1831,Rohail,Pakistan,Samsung,7200,1.2000000000000002,0.6
1832,Rohail,Pakistan,Combined,7200,1.2000000000000002,0.6
1833,Rohail,Pakistan,Apple,7200,1.3,0.6
1834,Rohail,Pakistan,Samsung,7200,1.3,0.6
1835,Rohail,Pakistan,Combined,7200,1.3,0.6
1836,Rohail,Pakistan,Apple,7200,1.4000000000000001,0.6
1837,Rohail,Pakistan,Samsung,7200,1.4000000000000001,0.6
1838,Rohail,Pakistan,Combined,7200,1.4000000000000001,0.6
1839,Rohail,Pakistan,Apple,7200,1.5,0.6
1840,Rohail,Pakistan,Samsung,7200,1.5,0.6
1841,Rohail,Pakistan,Combined,7200,1.5,0.6
1842,Rohail,Pakistan,Apple,7200,1.6,0.6
1843,Rohail,Pakistan,Samsung,7200,1.6,0.6
1844,Rohail,Pakistan,Combined,7200,1.6,0.6
1845,Rohail,Pakistan,Apple,7200,1.7000000000000002,0.6
1846,Rohail,Pakistan,Samsung,7200,1.7000000000000002,0.6
1847,Rohail,Pakistan,Combined,7200,1.7000000000000002,0.6
1848,Rohail,Pakistan,Apple,7200,1.8,0.6
1849,Rohail,Pakistan,Samsung,7200,1.8,0.6
1850,Rohail,Pakistan,Combined,7200,1.8,0.6
1851,Rohail,Pakistan,Apple,7200,1.9000000000000001,0.6
1852,Rohail,Pakistan,Samsung,7200,1.9000000000000001,0.6
1853,Rohail,Pakistan,Combined,7200,1.9000000000000001,0.6
1854,Rohail,Pakistan,Apple,7200,2.0,0.6
1855,Rohail,Pakistan,Samsung,7200,2.0,0.6
1856,Rohail,Pakistan,Combined,7200,2.0,0.6
1857,Rohail,Pakistan,Apple,7200,2.1,0.6
1858,Rohail,Pakistan,Samsung,7200,2.1,0.6
1859,Rohail,Pakistan,Combined,7200,2.1,0.6
1860,Rohail,Pakistan,Apple,7200,2.2,0.6
1861,Rohail,Pakistan,Samsung,7200,2.2,0.6
1862,Rohail,Pakistan,Combined,7200,2.2,0.6
1863,Rohail,Pakistan,Apple,7200,2.3000000000000003,0.6
1864,Rohail,Pakistan,Samsung,7200,2.3000000000000003,0.6
1865,Rohail,Pakistan,Combined,7200,2.3000000000000003,0.6
1866,Rohail,Pakistan,Apple,7200,2.4000000000000004,0.6
1867,Rohail,Pakistan,Samsung,7200,2.4000000000000004,0.6
1868,Rohail,Pakistan,Combined,7200,2.4000000000000004,0.6
1869,Rohail,Pakistan,Apple,7200,2.5,0.6
1870,Rohail,Pakistan,Samsung,7200,2.5,0.6
1871,Rohail,Pakistan,Combined,7200,2.5,0.6
1872,Rohail,Pakistan,Apple,7200,2.6,0.6
1873,Rohail,Pakistan,Samsung,7200,2.6,0.6
1874,Rohail,Pakistan,Combined,7200,2.6,0.6
1875,Rohail,Pakistan,Apple,7200,2.7,0.6
1876,Rohail,Pakistan,Samsung,7200,2.7,0.6
1877,Rohail,Pakistan,Combined,7200,2.7,0.6
1878,Rohail,Pakistan,Apple,7200,2.8000000000000003,0.6
1879,Rohail,Pakistan,Samsung,7200,2.8000000000000003,0.6
1880,Rohail,Pakistan,Combined,7200,2.8000000000000003,0.6
1881,Rohail,Pakistan,Apple,7200,2.9000000000000004,0.6
1882,Rohail,Pakistan,Samsung,7200,2.9000000000000004,0.6
1883,Rohail,Pakistan,Combined,7200,2.9000000000000004,0.6
1884,Rohail,Pakistan,Apple,7200,3.0,0.6
1885,Rohail,Pakistan,Samsung,7200,3.0,0.6
1886,Rohail,Pakistan,Combined,7200,3.0,0.6
1887,Rohail,Pakistan,Apple,7200,3.1,0.6
1888,Rohail,Pakistan,Samsung,7200,3.1,0.6
1889,Rohail,Pakistan,Combined,7200,3.1,0.6
1890,Rohail,Pakistan,Apple,7200,3.2,0.6
1891,Rohail,Pakistan,Samsung,7200,3.2,0.6
1892,Rohail,Pakistan,Combined,7200,3.2,0.6
1893,Rohail,Pakistan,Apple,7200,3.3000000000000003,0.6
1894,Rohail,Pakistan,Samsung,7200,3.3000000000000003,0.6
1895,Rohail,Pakistan,Combined,7200,3.3000000000000003,0.6
1896,Rohail,Pakistan,Apple,7200,3.4000000000000004,0.6
1897,Rohail,Pakistan,Samsung,7200,3.4000000000000004,0.6
1898,Rohail,Pakistan,Combined,7200,3.4000000000000004,0.6
1899,Rohail,Pakistan,Apple,7200,3.5,0.6
1900,Rohail,Pakistan,Samsung,7200,3.5,0.6
1901,Rohail,Pakistan,Combined,7200,3.5,0.6
1902,Rohail,Pakistan,Apple,7200,3.6,0.6
1903,Rohail,Pakistan,Samsung,7200,3.6,0.6
1904,Rohail,Pakistan,Combined,7200,3.6,0.6
1905,Rohail,Pakistan,Apple,7200,3.7,0.6
1906,Rohail,Pakistan,Samsung,7200,3.7,0.6
1907,Rohail,Pakistan,Combined,7200,3.7,0.6
1908,Rohail,Pakistan,Apple,7200,3.8000000000000003,0.6
1909,Rohail,Pakistan,Samsung,7200,3.8000000000000003,0.6
1910,Rohail,Pakistan,Combined,7200,3.8000000000000003,0.6
1911,Rohail,Pakistan,Apple,7200,3.9000000000000004,0.6
1912,Rohail,Pakistan,Samsung,7200,3.9000000000000004,0.6
1913,Rohail,Pakistan,Combined,7200,3.9000000000000004,0.6
1914,Rohail,Pakistan,Apple,7200,4.0,0.6
1915,Rohail,Pakistan,Samsung,7200,4.0,0.6
1916,Rohail,Pakistan,Combined,7200,4.0,0.6
1917,Rohail,Pakistan,Apple,7200,4.1000000000000005,0.6
1918,Rohail,Pakistan,Samsung,7200,4.1000000000000005,0.6
1919,Rohail,Pakistan,Combined,7200,4.1000000000000005,0.6
1920,Rohail,Pakistan,Apple,7200,4.2,0.6
1921,Rohail,Pakistan,Samsung,7200,4.2,0.6
1922,Rohail,Pakistan,Combined,7200,4.2,0.6
1923,Rohail,Pakistan,Apple,7200,4.3,0.6
1924,Rohail,Pakistan,Samsung,7200,4.3,0.6
1925,Rohail,Pakistan,Combined,7200,4.3,0.6
1926,Rohail,Pakistan,Apple,7200,4.4,0.6
1927,Rohail,Pakistan,Samsung,7200,4.4,0.6
1928,Rohail,Pakistan,Combined,7200,4.4,0.6
1929,Rohail,Pakistan,Apple,7200,4.5,0.6
1930,Rohail,Pakistan,Samsung,7200,4.5,0.6
1931,Rohail,Pakistan,Combined,7200,4.5,0.6
1932,Rohail,Pakistan,Apple,7200,4.6000000000000005,0.6
1933,Rohail,Pakistan,Samsung,7200,4.6000000000000005,0.6
1934,Rohail,Pakistan,Combined,7200,4.6000000000000005,0.6
1935,Rohail,Pakistan,Apple,7200,4.7,0.6
1936,Rohail,Pakistan,Samsung,7200,4.7,0.6
1937,Rohail,Pakistan,Combined,7200,4.7,0.6
1938,Rohail,Pakistan,Apple,7200,4.800000000000001,0.6
1939,Rohail,Pakistan,Samsung,7200,4.800000000000001,0.6
1940,Rohail,Pakistan,Combined,7200,4.800000000000001,0.6
1941,Rohail,Pakistan,Apple,7200,4.9,0.6
1942,Rohail,Pakistan,Samsung,7200,4.9,0.6
1943,Rohail,Pakistan,Combined,7200,4.9,0.6
1944,Rohail,Pakistan,Apple,7200,5.0,0.6
1945,Rohail,Pakistan,Samsung,7200,5.0,0.6
1946,Rohail,Pakistan,Combined,7200,5.0,0.6
1947,Rohail,Pakistan,Apple,10800,0.01,0.25
1948,Rohail,Pakistan,Samsung,10800,0.01,0.5
1949,Rohail,Pakistan,Combined,10800,0.01,0.5
1950,Rohail,Pakistan,Apple,10800,0.02,0.25
1951,Rohail,Pakistan,Samsung,10800,0.02,0.5
1952,Rohail,Pakistan,Combined,10800,0.02,0.5
1953,Rohail,Pakistan,Apple,10800,0.03,0.5
1954,Rohail,Pakistan,Samsung,10800,0.03,0.5
1955,Rohail,Pakistan,Combined,10800,0.03,0.5
1956,Rohail,Pakistan,Apple,10800,0.04,0.5
1957,Rohail,Pakistan,Samsung,10800,0.04,0.5
1958,Rohail,Pakistan,Combined,10800,0.04,0.5
1959,Rohail,Pakistan,Apple,10800,0.05,0.5
1960,Rohail,Pakistan,Samsung,10800,0.05,0.5
1961,Rohail,Pakistan,Combined,10800,0.05,0.5
1962,Rohail,Pakistan,Apple,10800,0.06,0.5
1963,Rohail,Pakistan,Samsung,10800,0.06,0.5
1964,Rohail,Pakistan,Combined,10800,0.06,0.5
1965,Rohail,Pakistan,Apple,10800,0.07,0.5
1966,Rohail,Pakistan,Samsung,10800,0.07,0.5
1967,Rohail,Pakistan,Combined,10800,0.07,0.5
1968,Rohail,Pakistan,Apple,10800,0.08,0.5
1969,Rohail,Pakistan,Samsung,10800,0.08,0.5
1970,Rohail,Pakistan,Combined,10800,0.08,0.5
1971,Rohail,Pakistan,Apple,10800,0.09,0.5
1972,Rohail,Pakistan,Samsung,10800,0.09,0.5
1973,Rohail,Pakistan,Combined,10800,0.09,0.5
1974,Rohail,Pakistan,Apple,10800,0.1,0.5
1975,Rohail,Pakistan,Samsung,10800,0.1,0.5
1976,Rohail,Pakistan,Combined,10800,0.1,0.5
1977,Rohail,Pakistan,Apple,10800,0.2,0.5
1978,Rohail,Pakistan,Samsung,10800,0.2,0.5
1979,Rohail,Pakistan,Combined,10800,0.2,0.5
1980,Rohail,Pakistan,Apple,10800,0.30000000000000004,0.5
1981,Rohail,Pakistan,Samsung,10800,0.30000000000000004,0.5
1982,Rohail,Pakistan,Combined,10800,0.30000000000000004,0.5
1983,Rohail,Pakistan,Apple,10800,0.4,0.5
1984,Rohail,Pakistan,Samsung,10800,0.4,0.5
1985,Rohail,Pakistan,Combined,10800,0.4,0.5
1986,Rohail,Pakistan,Apple,10800,0.5,0.5
1987,Rohail,Pakistan,Samsung,10800,0.5,0.5
1988,Rohail,Pakistan,Combined,10800,0.5,0.5
1989,Rohail,Pakistan,Apple,10800,0.6000000000000001,0.5
1990,Rohail,Pakistan,Samsung,10800,0.6000000000000001,0.5
1991,Rohail,Pakistan,Combined,10800,0.6000000000000001,0.5
1992,Rohail,Pakistan,Apple,10800,0.7000000000000001,0.5
1993,Rohail,Pakistan,Samsung,10800,0.7000000000000001,0.5
1994,Rohail,Pakistan,Combined,10800,0.7000000000000001,0.5
1995,Rohail,Pakistan,Apple,10800,0.8,0.5
1996,Rohail,Pakistan,Samsung,10800,0.8,0.5
1997,Rohail,Pakistan,Combined,10800,0.8,0.5
1998,Rohail,Pakistan,Apple,10800,0.9,0.5
1999,Rohail,Pakistan,Samsung,10800,0.9,0.5
2000,Rohail,Pakistan,Combined,10800,0.9,0.5
2001,Rohail,Pakistan,Apple,10800,1.0,0.5
2002,Rohail,Pakistan,Samsung,10800,1.0,0.5
2003,Rohail,Pakistan,Combined,10800,1.0,0.5
2004,Rohail,Pakistan,Apple,10800,1.1,0.5
2005,Rohail,Pakistan,Samsung,10800,1.1,0.5
2006,Rohail,Pakistan,Combined,10800,1.1,0.5
2007,Rohail,Pakistan,Apple,10800,1.2000000000000002,0.5
2008,Rohail,Pakistan,Samsung,10800,1.2000000000000002,0.5
2009,Rohail,Pakistan,Combined,10800,1.2000000000000002,0.5
2010,Rohail,Pakistan,Apple,10800,1.3,0.5
2011,Rohail,Pakistan,Samsung,10800,1.3,0.5
2012,Rohail,Pakistan,Combined,10800,1.3,0.5
2013,Rohail,Pakistan,Apple,10800,1.4000000000000001,0.5
2014,Rohail,Pakistan,Samsung,10800,1.4000000000000001,0.5
2015,Rohail,Pakistan,Combined,10800,1.4000000000000001,0.5
2016,Rohail,Pakistan,Apple,10800,1.5,0.5
2017,Rohail,Pakistan,Samsung,10800,1.5,0.5
2018,Rohail,Pakistan,Combined,10800,1.5,0.5
2019,Rohail,Pakistan,Apple,10800,1.6,0.5
2020,Rohail,Pakistan,Samsung,10800,1.6,0.5
2021,Rohail,Pakistan,Combined,10800,1.6,0.5
2022,Rohail,Pakistan,Apple,10800,1.7000000000000002,0.5
2023,Rohail,Pakistan,Samsung,10800,1.7000000000000002,0.5
2024,Rohail,Pakistan,Combined,10800,1.7000000000000002,0.5
2025,Rohail,Pakistan,Apple,10800,1.8,0.5
2026,Rohail,Pakistan,Samsung,10800,1.8,0.5
2027,Rohail,Pakistan,Combined,10800,1.8,0.5
2028,Rohail,Pakistan,Apple,10800,1.9000000000000001,0.5
2029,Rohail,Pakistan,Samsung,10800,1.9000000000000001,0.5
2030,Rohail,Pakistan,Combined,10800,1.9000000000000001,0.5
2031,Rohail,Pakistan,Apple,10800,2.0,0.5
2032,Rohail,Pakistan,Samsung,10800,2.0,0.5
2033,Rohail,Pakistan,Combined,10800,2.0,0.5
2034,Rohail,Pakistan,Apple,10800,2.1,0.5
2035,Rohail,Pakistan,Samsung,10800,2.1,0.5
2036,Rohail,Pakistan,Combined,10800,2.1,0.5
2037,Rohail,Pakistan,Apple,10800,2.2,0.5
2038,Rohail,Pakistan,Samsung,10800,2.2,0.5
2039,Rohail,Pakistan,Combined,10800,2.2,0.5
2040,Rohail,Pakistan,Apple,10800,2.3000000000000003,0.5
2041,Rohail,Pakistan,Samsung,10800,2.3000000000000003,0.5
2042,Rohail,Pakistan,Combined,10800,2.3000000000000003,0.5
2043,Rohail,Pakistan,Apple,10800,2.4000000000000004,0.5
2044,Rohail,Pakistan,Samsung,10800,2.4000000000000004,0.5
2045,Rohail,Pakistan,Combined,10800,2.4000000000000004,0.5
2046,Rohail,Pakistan,Apple,10800,2.5,0.5
2047,Rohail,Pakistan,Samsung,10800,2.5,0.5
2048,Rohail,Pakistan,Combined,10800,2.5,0.5
2049,Rohail,Pakistan,Apple,10800,2.6,0.5
2050,Rohail,Pakistan,Samsung,10800,2.6,0.5
2051,Rohail,Pakistan,Combined,10800,2.6,0.5
2052,Rohail,Pakistan,Apple,10800,2.7,0.5
2053,Rohail,Pakistan,Samsung,10800,2.7,0.5
2054,Rohail,Pakistan,Combined,10800,2.7,0.5
2055,Rohail,Pakistan,Apple,10800,2.8000000000000003,0.5
2056,Rohail,Pakistan,Samsung,10800,2.8000000000000003,0.5
2057,Rohail,Pakistan,Combined,10800,2.8000000000000003,0.5
2058,Rohail,Pakistan,Apple,10800,2.9000000000000004,0.5
2059,Rohail,Pakistan,Samsung,10800,2.9000000000000004,0.5
2060,Rohail,Pakistan,Combined,10800,2.9000000000000004,0.5
2061,Rohail,Pakistan,Apple,10800,3.0,0.5
2062,Rohail,Pakistan,Samsung,10800,3.0,0.5
2063,Rohail,Pakistan,Combined,10800,3.0,0.5
2064,Rohail,Pakistan,Apple,10800,3.1,0.5
2065,Rohail,Pakistan,Samsung,10800,3.1,0.5
2066,Rohail,Pakistan,Combined,10800,3.1,0.5
2067,Rohail,Pakistan,Apple,10800,3.2,0.5
2068,Rohail,Pakistan,Samsung,10800,3.2,0.5
2069,Rohail,Pakistan,Combined,10800,3.2,0.5
2070,Rohail,Pakistan,Apple,10800,3.3000000000000003,0.5
2071,Rohail,Pakistan,Samsung,10800,3.3000000000000003,0.5
2072,Rohail,Pakistan,Combined,10800,3.3000000000000003,0.5
2073,Rohail,Pakistan,Apple,10800,3.4000000000000004,0.5
2074,Rohail,Pakistan,Samsung,10800,3.4000000000000004,0.5
2075,Rohail,Pakistan,Combined,10800,3.4000000000000004,0.5
2076,Rohail,Pakistan,Apple,10800,3.5,0.5
2077,Rohail,Pakistan,Samsung,10800,3.5,0.5
2078,Rohail,Pakistan,Combined,10800,3.5,0.5
2079,Rohail,Pakistan,Apple,10800,3.6,0.5
2080,Rohail,Pakistan,Samsung,10800,3.6,0.5
2081,Rohail,Pakistan,Combined,10800,3.6,0.5
2082,Rohail,Pakistan,Apple,10800,3.7,0.5
2083,Rohail,Pakistan,Samsung,10800,3.7,0.5
2084,Rohail,Pakistan,Combined,10800,3.7,0.5
2085,Rohail,Pakistan,Apple,10800,3.8000000000000003,0.5
2086,Rohail,Pakistan,Samsung,10800,3.8000000000000003,0.5
2087,Rohail,Pakistan,Combined,10800,3.8000000000000003,0.5
2088,Rohail,Pakistan,Apple,10800,3.9000000000000004,0.5
2089,Rohail,Pakistan,Samsung,10800,3.9000000000000004,0.5
2090,Rohail,Pakistan,Combined,10800,3.9000000000000004,0.5
2091,Rohail,Pakistan,Apple,10800,4.0,0.5
2092,Rohail,Pakistan,Samsung,10800,4.0,0.5
2093,Rohail,Pakistan,Combined,10800,4.0,0.5
2094,Rohail,Pakistan,Apple,10800,4.1000000000000005,0.5
2095,Rohail,Pakistan,Samsung,10800,4.1000000000000005,0.5
2096,Rohail,Pakistan,Combined,10800,4.1000000000000005,0.5
2097,Rohail,Pakistan,Apple,10800,4.2,0.5
2098,Rohail,Pakistan,Samsung,10800,4.2,0.5
2099,Rohail,Pakistan,Combined,10800,4.2,0.5
2100,Rohail,Pakistan,Apple,10800,4.3,0.5
2101,Rohail,Pakistan,Samsung,10800,4.3,0.5
2102,Rohail,Pakistan,Combined,10800,4.3,0.5
2103,Rohail,Pakistan,Apple,10800,4.4,0.5
2104,Rohail,Pakistan,Samsung,10800,4.4,0.5
2105,Rohail,Pakistan,Combined,10800,4.4,0.5
2106,Rohail,Pakistan,Apple,10800,4.5,0.5
2107,Rohail,Pakistan,Samsung,10800,4.5,0.5
2108,Rohail,Pakistan,Combined,10800,4.5,0.5
2109,Rohail,Pakistan,Apple,10800,4.6000000000000005,0.5
2110,Rohail,Pakistan,Samsung,10800,4.6000000000000005,0.5
2111,Rohail,Pakistan,Combined,10800,4.6000000000000005,0.5
2112,Rohail,Pakistan,Apple,10800,4.7,0.5
2113,Rohail,Pakistan,Samsung,10800,4.7,0.5
2114,Rohail,Pakistan,Combined,10800,4.7,0.5
2115,Rohail,Pakistan,Apple,10800,4.800000000000001,0.5
2116,Rohail,Pakistan,Samsung,10800,4.800000000000001,0.5
2117,Rohail,Pakistan,Combined,10800,4.800000000000001,0.5
2118,Rohail,Pakistan,Apple,10800,4.9,0.5
2119,Rohail,Pakistan,Samsung,10800,4.9,0.5
2120,Rohail,Pakistan,Combined,10800,4.9,0.5
2121,Rohail,Pakistan,Apple,10800,5.0,0.5
2122,Rohail,Pakistan,Samsung,10800,5.0,0.5
2123,Rohail,Pakistan,Combined,10800,5.0,0.5
2124,Matteo,United States,Apple,60,0.01,0.016736401673640166
2125,Matteo,United States,Samsung,60,0.01,0.02510460251046025
2126,Matteo,United States,Combined,60,0.01,0.04184100418410042
2127,Matteo,United States,Apple,60,0.02,0.044630404463040445
2128,Matteo,United States,Samsung,60,0.02,0.04741980474198047
2129,Matteo,United States,Combined,60,0.02,0.09205020920502092
2130,Matteo,United States,Apple,60,0.03,0.06415620641562064
2131,Matteo,United States,Samsung,60,0.03,0.05578800557880056
2132,Matteo,United States,Combined,60,0.03,0.11854951185495119
2133,Matteo,United States,Apple,60,0.04,0.07810320781032078
2134,Matteo,United States,Samsung,60,0.04,0.06834030683403068
2135,Matteo,United States,Combined,60,0.04,0.14365411436541142
2136,Matteo,United States,Apple,60,0.05,0.08786610878661087
2137,Matteo,United States,Samsung,60,0.05,0.07531380753138076
2138,Matteo,United States,Combined,60,0.05,0.1589958158995816
2139,Matteo,United States,Apple,60,0.06,0.09065550906555091
2140,Matteo,United States,Samsung,60,0.06,0.07810320781032078
2141,Matteo,United States,Combined,60,0.06,0.16317991631799164
2142,Matteo,United States,Apple,60,0.07,0.09483960948396095
2143,Matteo,United States,Samsung,60,0.07,0.08507670850767085
2144,Matteo,United States,Combined,60,0.07,0.17294281729428174
2145,Matteo,United States,Apple,60,0.08,0.09762900976290098
2146,Matteo,United States,Samsung,60,0.08,0.09065550906555091
2147,Matteo,United States,Combined,60,0.08,0.1799163179916318
2148,Matteo,United States,Apple,60,0.09,0.100418410041841
2149,Matteo,United States,Samsung,60,0.09,0.09205020920502092
2150,Matteo,United States,Combined,60,0.09,0.18410041841004185
2151,Matteo,United States,Apple,60,0.1,0.100418410041841
2152,Matteo,United States,Samsung,60,0.1,0.09344490934449093
2153,Matteo,United States,Combined,60,0.1,0.18549511854951187
2154,Matteo,United States,Apple,60,0.2,0.1087866108786611
2155,Matteo,United States,Samsung,60,0.2,0.09483960948396095
2156,Matteo,United States,Combined,60,0.2,0.19525801952580196
2157,Matteo,United States,Apple,60,0.30000000000000004,0.11297071129707113
2158,Matteo,United States,Samsung,60,0.30000000000000004,0.09623430962343096
2159,Matteo,United States,Combined,60,0.30000000000000004,0.199442119944212
2160,Matteo,United States,Apple,60,0.4,0.11297071129707113
